income,investment_income,deductions,age,state,target
34798,18196,6200,49,FL,8139.0
52420,13841,5396,26,CA,11211.15
147043,14254,23377,45,WA,25702.45
59300,14021,13410,48,FL,10610.65
119881,13368,13203,34,NY,22680.65
40749,5724,3598,40,FL,8108.9
134131,1407,10564,30,TX,24396.25
55121,8032,12748,27,CA,9042.0
67487,14572,25419,33,CA,9328.45
123947,17794,16957,23,TX,23219.25
63361,19881,20598,65,WA,10504.85
51223,7394,7636,28,TX,9444.7
102930,16935,27172,69,CA,16333.25
44056,11586,29317,20,NY,3219.8500000000004
58380,12926,17862,45,WA,9149.4
56035,997,10265,58,FL,8790.3
60620,14390,9705,32,NY,11856.25
49877,6099,22511,30,WA,5262.500000000002
85316,13509,29703,59,CA,11663.8
94041,5490,25544,69,CA,13245.7
138940,5616,14298,62,NY,25055.9
147360,15958,23060,34,WA,26100.7
83352,2248,18580,24,FL,12362.600000000002
60911,17232,9703,45,FL,12341.25
62784,10748,13336,55,TX,10835.000000000002
33191,10514,8166,30,NY,6173.800000000001
63160,8695,25230,34,WA,7628.75
120536,8070,16116,32,NY,21288.7
134576,8894,6050,53,FL,26736.8
94641,16698,11184,45,WA,18636.9
79723,15123,21034,32,CA,12954.55
33631,2376,12712,63,CA,3904.6000000000004
36172,4378,8484,28,WA,5770.1
72080,11182,29880,48,NY,8623.3
119097,574,27177,21,NY,17111.25
120353,13330,20910,52,CA,20842.600000000002
50281,8949,20796,51,CA,6199.550000000001
58671,19194,29069,69,FL,7346.050000000001
81431,5670,21827,44,WA,11679.95
120900,6567,26164,27,NY,18624.05
137210,12716,25171,47,FL,23056.65
122961,19843,2593,62,NY,26920.4
145463,6117,10315,37,CA,27431.4
58602,7837,15200,46,WA,9095.95
118789,16587,26519,46,TX,19616.100000000002
81399,14531,9107,40,WA,16182.7
53472,19159,23236,67,TX,7759.250000000002
79230,18376,23013,38,FL,12849.150000000001
103616,18627,3869,65,TX,22550.0
37099,8498,15447,60,TX,4832.75
148614,18071,27370,27,FL,25590.950000000004
55431,4109,29927,58,WA,4220.800000000001
86492,18244,27654,29,FL,13121.5
126722,17106,7971,47,CA,25917.550000000003
77684,13521,25551,68,CA,11177.2
60111,8720,25651,50,TX,6917.450000000001
135387,4893,24206,35,FL,21759.850000000002
93936,16727,2989,31,FL,20549.0
52614,8400,23446,39,FL,5921.300000000001
122260,19790,28043,38,WA,20409.75
71991,14606,5340,18,NY,15254.100000000002
100476,10139,9643,66,NY,19205.3
147959,17303,3823,60,NY,31231.500000000004
90920,2044,13454,69,WA,15127.099999999999
124294,16802,3932,32,FL,26396.100000000002
93530,18133,10220,53,NY,18870.95
66224,17483,8554,64,FL,13728.75
37788,3392,2429,39,TX,7459.150000000001
58082,19156,28208,49,NY,7437.800000000001
119570,10672,7444,63,TX,23653.8
131015,14444,10510,50,WA,25742.1
106816,6784,11277,58,CA,19561.55
113588,17929,10537,56,WA,22772.7
46531,1070,7147,40,WA,7679.950000000001
118340,1850,7631,60,WA,22037.75
124439,12390,3598,19,NY,25846.800000000003
74857,2939,4329,19,TX,14330.000000000002
40142,10095,6718,55,NY,7863.1500000000015
145053,16301,9923,68,CA,28975.000000000004
78355,7194,24602,46,WA,10599.599999999999
39866,5851,13782,69,FL,5405.35
100067,16378,16476,63,CA,18351.100000000002
140990,678,27240,20,TX,21489.7
133634,988,24884,56,CA,20654.000000000004
133814,1502,51,24,NY,26975.350000000002
94027,18173,16702,53,FL,17355.850000000002
87906,16198,10184,46,NY,17464.9
58138,17809,12468,54,WA,11181.95
122601,15867,22072,66,WA,21382.25
59956,14266,15479,53,CA,10261.35
137268,6654,28467,40,WA,21334.95
134797,2440,23402,62,WA,21474.9
106295,10234,7210,33,TX,20991.6
35439,7367,12934,65,TX,4959.35
77241,13490,3956,48,NY,16482.7
72533,2594,6057,51,NY,13381.45
58270,18820,29955,67,TX,6988.25
108815,5517,27268,18,CA,15773.55
69279,9219,11210,35,TX,12436.150000000001
139787,6310,14590,57,NY,25256.4
53888,3539,26600,60,FL,4658.450000000001
47630,14744,23259,32,WA,5922.85
91063,19867,20815,65,FL,15988.900000000001
148527,18625,13864,66,FL,29033.15
65144,6378,1525,34,WA,13604.250000000002
82161,19149,13277,61,TX,15985.3
126718,9365,7043,27,CA,24987.600000000002
121074,11422,17662,37,FL,21512.600000000002
107360,4911,8705,23,CA,20032.4
80979,403,6125,25,NY,14725.000000000002
127661,13180,7874,62,FL,25540.7
36979,19766,12529,51,NY,7228.450000000001
56189,4163,26309,49,TX,5285.000000000002
72600,16471,27946,68,FL,10004.150000000001
89560,14336,23284,59,NY,14241.400000000001
108040,5470,28497,21,NY,15304.25
91558,14953,14955,61,TX,16815.800000000003
116205,6276,2500,67,CA,23557.4
36910,5739,3464,56,CA,7376.85
87713,6523,18643,37,FL,13860.300000000003
76857,14993,29339,41,TX,10285.600000000002
64964,12873,29265,41,FL,7607.5
115667,13419,15954,43,CA,21157.75
55227,14457,23880,42,TX,7243.950000000001
35978,2064,19043,53,WA,2744.4500000000007
117527,5315,255,24,TX,24238.9
47153,10566,1502,27,TX,10640.0
89765,317,4656,64,WA,16836.55
129084,17886,10302,29,NY,25924.200000000004
138212,6130,5430,18,NY,27204.4
69071,7419,8598,69,NY,12777.550000000001
142990,2042,27425,67,CA,22048.05
99519,4598,19560,42,TX,15703.500000000004
39503,10214,15976,33,WA,5438.700000000001
90703,118,1860,22,CA,17693.300000000003
94379,709,6158,36,WA,17442.649999999998
125457,15857,5806,21,CA,26018.45
87866,19941,20738,23,CA,15379.850000000002
46905,12601,17106,43,CA,6994.65
75838,3250,23963,66,WA,9664.35
88279,8061,9474,56,FL,16496.45
119489,8609,16997,56,CA,20939.9
56806,2603,19715,26,NY,6822.9000000000015
75000,12046,5790,62,TX,15359.400000000001
52168,17485,19500,69,FL,8181.35
100119,7857,10170,31,FL,18659.850000000002
68714,11620,9004,65,WA,13234.800000000001
84093,8177,9978,26,FL,15550.650000000001
85419,18645,16714,32,WA,15702.05
79145,11826,18596,54,WA,12953.900000000001
135432,13890,25792,67,NY,22721.9
107425,16892,21877,37,CA,18549.55
122949,18763,7232,25,FL,25596.250000000004
107811,13830,12674,49,CA,20468.2
32461,9484,21998,64,CA,2415.300000000001
44291,5495,22297,38,CA,4108.200000000001
76804,11267,16052,58,WA,13037.850000000002
106971,19593,15774,36,CA,20389.65
123471,7398,5913,46,FL,24325.65
94946,6743,14102,48,WA,16475.15
128989,5171,15389,23,FL,22726.200000000004
114080,16005,27913,21,WA,18238.5
91332,16708,10567,60,TX,18130.850000000002
107794,13004,5611,46,TX,22106.65
60841,10962,9432,59,TX,11454.5
78758,10775,319,20,TX,17288.1
144726,3557,24469,18,WA,23361.5
106272,3587,12686,61,CA,18620.95
67643,16535,26490,32,NY,9386.35
80408,954,20584,64,NY,11078.7
73950,13794,4791,38,TX,15661.349999999999
86849,687,329,63,CA,17390.6
130500,8501,8851,48,FL,25162.4
58044,15138,28264,24,CA,6813.5
135469,9694,11310,34,FL,25720.4
45997,3127,23126,36,NY,3886.949999999999
109751,12760,21300,56,CA,18539.2
128605,11559,10164,20,CA,24913.85
53911,14796,18177,47,NY,8457.35
85533,3395,22841,52,CA,11905.600000000002
112566,845,27794,46,FL,15691.45
124870,1164,24509,67,CA,19021.35
44571,12954,29133,69,FL,3574.050000000001
138255,5904,5703,31,TX,27110.85
124463,13731,27109,52,CA,20175.000000000004
87941,354,10649,45,FL,14979.05
88005,18256,22554,47,NY,14700.900000000001
116250,18408,27676,43,TX,19092.2
88712,2817,28942,24,CA,10929.45
73541,3832,27309,56,FL,8455.75
53387,12467,23028,48,CA,6790.450000000001
123980,8257,23804,22,FL,20083.55
78908,13107,12672,52,CA,14579.650000000001
115457,12458,4155,67,TX,23921.350000000002
43057,10713,29802,64,TX,2767.8500000000004
94028,2581,24795,69,CA,12994.000000000004
140804,9582,27394,31,CA,22749.600000000002
149246,18870,26482,53,WA,26059.2
85731,8418,2611,44,CA,17756.15
54858,18827,22075,41,CA,8276.9
78689,14419,18977,57,TX,13156.400000000001
74638,11814,16479,46,CA,12579.95
121598,1036,9180,62,NY,22180.000000000004
132386,10024,9304,39,CA,25654.8
76486,10932,22425,25,WA,11330.75
50567,7435,26854,32,FL,4515.1500000000015
59739,1548,21447,66,TX,6818.250000000002
87804,5065,14610,22,NY,14668.05
138821,3407,8437,69,FL,26166.0
33754,639,10350,21,NY,4259.150000000001
57044,172,12521,28,TX,8304.35
97260,5666,19733,35,WA,15368.650000000001
96912,4354,24028,59,TX,14028.5
38706,10109,6560,66,NY,7617.550000000001
38894,2886,27301,47,NY,1386.4500000000007
48037,2164,5247,32,TX,8620.25
113986,3945,21740,23,CA,17953.95
111942,10401,4077,33,TX,22929.300000000003
81612,7746,21282,64,WA,12163.800000000003
59725,11975,10858,57,TX,11026.75
35926,18974,11391,26,FL,7183.550000000001
134555,7754,10946,60,CA,25337.6
39496,15596,15186,51,FL,6442.1
86447,5185,1417,44,TX,17712.9
131604,1093,25230,30,CA,20177.250000000004
59806,3880,27018,53,FL,5788.700000000001
118199,10686,16494,44,FL,21119.200000000004
71321,10771,24665,26,CA,9713.6
132031,10680,8954,22,CA,25769.7
95095,2785,13591,68,NY,16039.0
52656,14799,7391,39,CA,10903.300000000001
85147,16280,11364,48,TX,16630.4
121396,6539,10371,20,WA,22667.3
79666,17958,21516,47,NY,13247.900000000001
112368,16016,2504,38,CA,24250.000000000004
68787,14730,26040,52,WA,9456.900000000001
143767,10565,24673,23,NY,24169.9
92946,8060,5239,45,TX,18488.45
51727,3990,16676,49,WA,6774.9000000000015
138351,17573,26415,59,CA,23702.4
125081,19073,18118,54,CA,23347.65
140058,4095,5120,42,TX,27345.850000000002
98056,14549,27195,49,NY,14994.8
33081,18259,6393,52,WA,7756.800000000001
64196,19790,29323,39,TX,8476.95
66735,9979,2196,41,NY,14294.85
134749,5408,3466,56,FL,26894.500000000004
110102,13937,1906,47,FL,23634.45
109578,2833,18105,67,NY,17814.300000000003
55498,5285,11883,49,CA,8921.6
106865,9589,29739,48,CA,15376.599999999999
61656,14708,15437,40,FL,10678.150000000001
97695,14116,14497,57,CA,18032.15
67900,7645,1816,50,CA,14272.75
147235,12018,24828,42,NY,25042.7
114899,10889,20611,53,NY,19460.4
77701,4777,28095,41,CA,9233.0
138777,15994,26483,48,NY,23533.75
49033,2735,26486,56,WA,3595.3500000000004
40805,13611,10713,63,FL,7524.4
65851,6368,22159,30,WA,8585.650000000001
56832,17205,3849,27,WA,12984.900000000001
93437,162,21612,40,CA,13308.7
145725,7777,6849,35,CA,28599.3
43944,14849,1058,49,WA,10751.650000000001
49873,18316,11730,50,WA,9789.5
70372,3535,18706,53,TX,9928.150000000001
119464,19830,24762,45,TX,20676.800000000003
45379,13403,17332,33,FL,6753.25
147322,14516,24563,33,WA,25501.050000000003
66751,19174,26866,35,NY,9509.800000000001
130082,19091,4359,25,TX,27790.300000000003
119822,7959,12809,59,CA,21956.0
35110,3933,5660,33,WA,6196.95
84341,3385,29454,28,NY,10012.45
42087,922,7254,23,NY,6742.199999999999
53762,10367,12822,18,NY,9101.95
145812,13737,24785,29,CA,25026.7
112617,564,2093,55,TX,22084.75
130483,19642,11730,45,NY,26110.4
39596,10789,17947,62,TX,5050.800000000001
133555,2500,8217,34,FL,25031.75
137539,6881,16558,18,CA,24400.450000000004
48313,3636,17718,49,TX,5778.5
143175,223,16705,25,TX,24492.2
96549,6297,22082,57,NY,14733.849999999999
144914,14895,29830,60,NY,23759.550000000003
53705,350,12342,63,CA,7708.0
97364,18312,12239,41,TX,19159.85
103445,4732,13854,27,WA,17935.3
133892,1017,13897,64,NY,23456.7
108645,18610,11419,56,NY,21665.75
32023,15229,10064,56,FL,6172.950000000001
149654,7170,15003,27,CA,27255.550000000003
89796,13303,21988,53,TX,14457.650000000001
110073,6207,23126,42,TX,17164.15
122197,12316,10259,67,TX,23722.050000000003
94429,2419,23820,27,NY,13293.649999999998
134195,6240,24908,36,CA,21548.0
91627,1893,5674,63,TX,17190.850000000002
63848,13753,5002,62,WA,13582.05
67804,5322,27567,32,FL,7467.35
45379,11232,910,33,FL,10533.1
89664,17509,29072,19,TX,13291.149999999998
57766,3117,949,46,NY,11783.5
139126,4161,21809,21,FL,22997.100000000002
98099,15523,26651,67,FL,15285.5
66060,4042,18898,46,FL,9093.8
124733,4433,11523,48,FL,22730.800000000003
99122,14016,24085,34,TX,15905.550000000003
46087,2658,11221,27,CA,6810.85
78868,10910,16484,44,CA,13289.099999999999
149119,19867,4646,58,NY,31642.350000000006
53225,2944,6945,32,WA,9350.35
125286,7210,2400,61,CA,25538.7
36643,8787,11563,48,WA,5755.9
123059,1986,22185,38,CA,19363.450000000004
66727,10942,18727,58,CA,10304.95
41005,17458,352,63,NY,10731.7
139079,12161,19339,62,FL,24805.200000000004
95697,3007,15489,43,NY,15718.2
46029,969,1018,55,CA,9096.650000000001
145281,8772,17563,68,FL,25981.25
44226,2824,5193,53,FL,7970.550000000001
93646,1211,15701,69,FL,14985.600000000002
90603,229,3536,34,WA,17270.95
58731,15774,15449,68,CA,10250.050000000001
139458,14345,11842,20,TX,27082.850000000002
140384,3185,18886,31,NY,23833.050000000003
98926,15011,3819,66,WA,21082.100000000002
35997,16885,23239,30,NY,3922.4000000000015
85506,48,17363,58,TX,12767.650000000001
108229,19950,29410,44,FL,17285.800000000003
79815,15173,976,18,TX,17994.95
72092,19439,25947,34,NY,10847.5
92539,16770,18664,65,TX,16357.3
96077,969,5897,67,CA,17886.5
51817,14553,15957,51,TX,8557.100000000002
67861,5820,15359,31,CA,10605.45
43428,14292,13240,34,TX,7519.4
73934,3052,29152,20,CA,7956.6
145555,11609,29909,51,CA,23375.1
144367,2302,107,57,TX,29191.95
40258,2283,15524,42,WA,4513.050000000001
87775,15385,25548,19,FL,13475.75
111580,9799,1626,51,FL,23379.35
124947,15620,25279,43,FL,21012.65
35469,122,6229,48,CA,5554.85
58854,9472,6877,26,FL,11472.35
36256,3727,874,47,CA,7591.750000000001
106256,13732,5543,37,WA,21925.25
63937,4958,3809,38,TX,12578.850000000002
129134,524,10603,46,TX,23254.65
31651,9079,2107,42,CA,7165.300000000001
80288,8399,11745,55,CA,14381.2
114730,16532,9465,61,WA,23059.55
55051,16821,559,42,FL,13393.6
57386,10394,8308,26,WA,10959.300000000001
105054,3749,21353,56,TX,16234.900000000001
141562,11353,15250,61,TX,26202.850000000002
46184,14009,13255,43,FL,8024.4000000000015
63787,11437,3046,54,TX,13711.45
51621,5336,13856,33,CA,7660.6
105564,4551,16427,54,TX,17688.700000000004
107984,2823,508,29,NY,21893.250000000004
89792,12916,6107,41,FL,18369.050000000003
75253,15167,13476,43,FL,13956.650000000001
64051,8677,3439,37,FL,13252.0
79811,14868,20312,26,NY,13114.400000000001
60447,8391,21795,40,WA,7899.300000000001
113930,12658,13136,56,CA,21400.7
130037,18366,14167,46,FL,25220.550000000003
60254,9663,17300,48,TX,9175.250000000002
114045,2311,27521,36,CA,16275.400000000001
146859,7225,17182,37,TX,26160.050000000003
87418,11565,4971,40,CA,17975.600000000002
144534,10270,18144,60,CA,25911.300000000003
44472,13560,26909,44,TX,4201.15
141193,16988,19659,47,TX,25872.050000000003
33471,15965,15883,38,CA,5118.200000000001
137332,5785,818,61,FL,28129.65
125804,12067,10360,52,TX,24380.850000000002
38329,8740,21424,66,NY,3620.7999999999993
64865,13653,11927,24,NY,12039.2
76850,17222,16023,39,CA,13947.55
84220,3815,3065,27,WA,16650.0
142234,17231,3259,40,CA,30216.700000000004
123808,4709,17290,32,CA,21145.45
138381,4507,12300,47,FL,25277.25
36397,6575,602,51,FL,8115.1500000000015
127909,4773,4295,30,WA,25224.000000000004
65525,12446,27209,21,WA,8169.65
83072,10464,9983,35,WA,15688.25
120106,15864,3527,40,WA,25519.05
113820,3320,20927,50,WA,18030.25
114530,10750,1811,51,CA,24065.75
53284,4698,12103,51,CA,8335.750000000002
91330,17948,9032,53,NY,18700.2
113369,18224,27718,52,NY,18477.9
55122,6058,12877,34,TX,8713.850000000002
100553,726,7963,45,CA,18228.750000000004
111906,6697,21633,31,WA,17977.5
124788,11910,15224,51,TX,22938.100000000002
92812,9257,26666,65,FL,13284.45
37999,12963,20999,28,CA,4294.5
52436,16666,25612,30,NY,6584.1
72963,1081,8916,50,CA,12525.75
32096,19265,6766,19,CA,7617.450000000001
143737,10776,25563,51,CA,23973.050000000003
55279,14196,17186,46,CA,8888.7
138899,19354,18966,54,FL,25941.4
144245,9344,22829,21,NY,24543.35
56201,15958,20221,29,CA,8578.650000000001
49715,11689,25102,43,FL,5420.85
59309,17331,1665,45,TX,14045.2
45078,4760,15932,20,CA,5746.6
86614,13436,25714,37,FL,12909.7
35105,66,25035,27,WA,772.1499999999996
147666,564,6975,69,TX,27874.05
124848,13393,2552,35,NY,26340.550000000003
32839,3670,23859,44,CA,1153.5500000000002
98920,2251,13219,48,CA,16816.9
73619,12949,14274,44,FL,13097.650000000001
72821,804,12612,59,NY,11531.800000000001
43493,9583,29250,18,WA,2823.550000000001
47069,17619,2808,23,TX,11354.650000000001
142443,12224,11090,28,NY,27549.7
37531,6016,22017,51,CA,2904.3500000000004
67051,13036,27819,56,FL,8410.85
37736,19933,12260,37,WA,7472.1500000000015
37710,12392,15295,38,FL,5577.049999999999
97155,7938,14837,38,TX,16912.45
43975,4141,22480,35,NY,3796.1499999999996
92424,9546,14669,38,FL,16249.45
75603,5335,10523,36,FL,13290.1
53252,5077,12762,21,CA,8221.45
110797,13247,29749,30,FL,16709.2
31431,5611,13769,35,WA,3685.6000000000004
104603,8089,13731,69,NY,18701.2
67481,2892,11877,46,TX,10960.75
122573,5577,25207,42,FL,19049.4
39557,17943,29374,30,WA,3259.3500000000004
104971,6683,2456,44,TX,21382.65
133302,1507,25557,36,WA,20497.2
30162,16335,5423,66,FL,7126.9000000000015
64742,2063,14246,18,FL,9696.350000000002
49675,2000,12846,55,NY,7023.5
103997,15566,4317,36,CA,22055.050000000003
47015,1294,17940,69,WA,5112.1
80057,15096,18589,18,CA,13628.550000000003
62591,4065,12635,57,CA,9969.2
123583,14090,13470,34,TX,23462.600000000002
130318,17987,13176,38,TX,25467.65
39833,17706,20339,39,WA,5537.75
37896,18825,9113,32,CA,8124.700000000001
62972,17482,13546,67,NY,11830.2
79733,9318,6805,56,CA,15643.05
71800,8488,16788,65,TX,11436.2
126044,11241,29952,56,CA,19406.950000000004
35347,10417,29348,49,FL,1294.9500000000007
89063,15574,29260,66,FL,12833.7
125850,15302,18004,21,NY,22964.3
32643,14650,19336,61,WA,3892.1000000000004
70785,13350,8080,62,CA,14139.5
48681,2096,3118,49,FL,9271.1
80026,11801,23764,21,WA,11834.350000000002
133864,18592,6630,18,FL,27904.100000000002
45892,16559,26170,50,WA,5119.75
77299,7169,565,24,WA,16393.9
47073,13288,15701,26,FL,7482.549999999999
132304,10694,14859,18,TX,24350.15
60682,12191,21183,33,WA,8669.300000000001
127798,18051,7670,35,CA,26349.750000000004
126894,10737,19252,64,FL,22176.350000000002
44289,18207,25433,23,TX,5230.6
145359,5147,9476,19,FL,27474.850000000002
37927,17740,8776,26,NY,8052.4000000000015
78330,19456,15021,21,CA,14829.150000000001
96707,19643,4327,62,NY,21206.100000000002
107454,6199,22797,40,WA,16721.4
137439,546,15275,60,WA,23750.950000000004
134646,5231,7614,62,NY,25810.350000000002
95428,7965,1245,60,NY,19969.100000000002
80601,18467,8243,68,WA,16829.5
107465,2040,10355,25,TX,19210.25
32539,1752,537,56,CA,6636.35
132263,1849,15924,42,FL,22748.95
141487,2642,16236,33,NY,24634.7
52669,1600,16924,52,CA,6542.800000000001
100968,13951,29714,34,FL,14857.750000000004
50644,11797,17198,35,FL,7598.85
48745,17002,1415,44,NY,11945.55
58228,1132,11030,32,TX,9057.9
148358,5491,1652,34,TX,30082.250000000004
64521,5795,10857,60,CA,11059.2
127239,10531,29090,22,CA,19754.950000000004
56928,10931,20446,33,WA,7913.75
48322,7633,18740,32,TX,6124.35
87714,17871,3810,59,CA,19270.95
117896,5009,25439,63,WA,17970.8
92292,2113,16569,51,FL,14633.100000000002
59055,1044,28932,65,CA,4734.6
72891,13923,1551,36,WA,16278.900000000001
111912,2431,13584,25,TX,19351.050000000003
36588,13926,26783,64,FL,2710.75
120536,1582,23397,27,CA,18495.25
36304,14374,761,22,TX,9226.65
37345,1308,12511,69,FL,4537.45
59300,8793,9471,65,NY,10811.2
54259,1620,12467,43,TX,7978.050000000001
121006,4766,6163,39,NY,23375.350000000002
118553,5192,29303,61,CA,17163.65
